Year,Country,Fuels_Coal,Fuels_Oil,Fuels_Gas,Fuels_Cement,Fuels_Flaring,Fuels_Bunkers,Fuels_Total
1965,AUT,4.903,4.027,0.934,0.54553937007874,0.0,0.002,10.41153937007874
1966,AUT,4.5974294255021,4.49441980382999,1.00209360112097,0.607093241321481,0.0,0.003,10.704036071774542
1967,AUT,4.299,5.022,0.96,0.612987874015748,0.0,0.003,10.89698787401575
1968,AUT,4.1993636127468,5.70849428472463,1.02208850017319,0.61403293140715,0.0,0.003,11.546979329051773
1969,AUT,4.18334323459424,6.10950127184705,1.2751046196767,0.615022114826112,0.0,0.003,12.185971240944102
1970,AUT,4.85835144324676,6.76348925703538,1.5481119872676,0.648742834246927,0.0,0.045,13.863695521796666
1971,AUT,4.10671126265467,7.57946709786277,1.78987415635546,0.73494593641052,0.0,0.046,14.25699845328342
1972,AUT,4.267,8.261,1.933,0.842266702729227,0.0,0.046,15.349266702729224
1973,AUT,4.327,9.149,2.08,0.823783403812922,0.0,0.047,16.426783403812923
1974,AUT,4.532,8.007,2.258,0.840053269875008,0.0,0.039,15.676053269875007
1975,AUT,3.975,7.879,2.213,0.729311402699443,0.0,0.036,14.832311402699442
1976,AUT,3.89424445979032,8.70754661309561,2.52815870425011,0.755364568054879,0.0,0.044,15.92931434519092
1977,AUT,3.423,8.572,2.57,0.717120940157174,0.0,0.045,15.327120940157174
1978,AUT,3.503223476874,8.69755483253589,2.6751706539075,0.742632970629591,0.0,0.05,15.668581933946982
1979,AUT,3.94,9.43,2.664,0.702169653290041,0.0,0.051,16.78716965329004
1980,AUT,3.87272849631966,7.11550115667718,2.53382236242552,0.676892170465504,0.0,0.057,14.255944185887865
1981,AUT,3.996,8.185,2.407,0.650235079421963,0.0,0.064,15.302235079421964
1982,AUT,3.856,7.82,2.332,0.611346922392457,0.0,0.056,14.675346922392457
1983,AUT,3.929,7.21,2.37,0.592593409318215,0.0,0.065,14.166593409318216
1984,AUT,4.59969079787592,6.9575322981784,2.65282167103583,0.586366037338449,0.0,0.079,14.8754108044286
1985,AUT,4.546,6.912,2.839,0.540969498423784,0.0,0.086,14.923969498423784
1986,AUT,4.019,7.584,2.524,0.536900595643905,0.0,0.086,14.749900595643904
1987,AUT,4.039,8.464,2.629,0.5268194593723,0.0,0.091,15.7498194593723
1988,AUT,3.899,7.48,2.519,0.549931541411487,0.0,0.115,14.562931541411489
1989,AUT,3.77874395284233,7.59048566976082,2.74281414729995,0.543057059615945,0.0,0.146,14.801100829519044
1990,AUT,4.95050805275609,7.88742380697956,3.23045413966196,0.554970524017467,0.0278824370909774,0.252821406823502,16.90406036732956
1991,AUT,5.10365674593162,8.57189906637408,3.4120455705696,0.547210971615721,0.0303388994086097,0.281076377287934,17.94622763118756
1992,AUT,3.92613216615303,8.22912447392706,3.41651991157413,0.574508733624454,0.0328079368524301,0.304230008477006,16.48332323060811
1993,AUT,3.6229463962042,8.53320404561199,3.5542708188233,0.554549399563319,0.0306229096421485,0.322424751216392,16.61801832106135
1994,AUT,3.6731769573748,8.38312648007072,3.72755653165008,0.573759552401747,0.0348565949172307,0.338832619974499,16.731308736389078
1995,AUT,4.20991815652508,8.42071887062459,4.06685097592396,0.445230895196506,0.0347216141535873,0.379394088361549,17.556834600785272
1996,AUT,4.11264028842981,9.21884006905334,4.31136621763968,0.446028111353712,0.0194368091405854,0.418106482229943,18.52641797784707
1997,AUT,4.40953027240143,8.96633765590997,4.17608702572331,0.48059961790393,0.0329410360424136,0.434958947326909,18.50045455530796
1998,AUT,3.74089523281781,9.45963014160582,4.28973147561012,0.436319323144105,0.0387596023797831,0.451920940037894,18.41725671559553
1999,AUT,3.78699842058792,8.96104542775952,4.3947039106268,0.438689137554585,0.0465950670274147,0.442951091153792,18.070983054710037
2000,AUT,4.29879247315931,8.77765458319581,4.16600689871983,0.467127729257642,0.0449560951961146,0.481094182534616,18.23563196206332
2001,AUT,4.52021688462081,9.39116888133911,4.40939258827835,0.469411026200873,0.0499271437991434,0.470045776358578,19.310162300596865
2002,AUT,4.56766686869047,9.84070120885645,4.38580732655525,0.47370442139738,0.0456431846871729,0.442324842689498,19.75584785287622
2003,AUT,4.89664976832773,10.6662845129761,4.71269583333416,0.478840338427948,0.0502248346351858,0.41392549277304,21.21862078047416
2004,AUT,4.84880819760954,10.671395235493,4.82052556345034,0.48853711790393,0.0450584553737722,0.491518713668115,21.365843283498695
2005,AUT,4.87508772835374,10.7515375999954,5.10407630938414,0.490578602620087,0.0436939772501207,0.55523449402606,21.820208711629547
2006,AUT,4.87627297132071,10.4076805866664,4.77576130750258,0.533335698689956,0.0492460158511763,0.576997633718323,21.219294213749148
2007,AUT,4.7640951552316,9.995686634388,4.50217774297659,0.581543668122271,0.0504098276467208,0.612929232458382,20.506842260823568
2008,AUT,4.64741791551999,9.68354462213966,4.75875634791816,0.58214192139738,0.0442941851373338,0.613153933124148,20.329308925236678
2009,AUT,3.50229956339764,9.3927939481057,4.64946255524596,0.490881550218341,0.0559320076006833,0.531831159419405,18.62320078398773
2010,AUT,4.2300616517045,9.49677791410092,5.12491523372373,0.442720796943231,0.0501098091700358,0.577229665604027,19.92181507124644
2011,AUT,4.31701018143151,9.08387817745933,4.8389138129817,0.454606986899563,0.049018657969572,0.607580024636075,19.35100784137775
2012,AUT,4.00803166690694,8.90849402138253,4.62474269765356,0.456481168122271,0.050110471949402,0.581761247315539,18.629621273330244
2013,AUT,4.08259281082972,9.13182022989375,4.45731511235158,0.452075684503033,0.0521125774960839,0.556327548169665,18.732243963243832
2014,AUT,3.76653824039732,8.84894137920321,4.07922392716358,0.447322889737037,0.0460460744067855,0.555415942396877,17.74348845330481
2015,AUT,3.92212619619222,9.00562908367156,4.35751451594115,0.46438232311255,0.0441357340963267,0.593589731106496,18.3873775841203
2016,AUT,3.63906418243158,9.30907230547984,4.56784681785573,0.471759461733491,0.0358218436664804,0.648782484377425,18.672347095544545
2017,AUT,3.82712600741204,9.42834277148894,4.9058124297454,0.46680915314208,0.037731195762523,0.627766789754396,19.293588347305377
2018,AUT,3.35536962120601,9.30224924321679,4.64469277307306,0.498541416972244,0.0347293774029666,0.701255913612292,18.536838345483368
2019,AUT,3.54924707017504,9.30294299978,4.85545364245681,0.483221382781519,0.03227422421437,0.805709128109471,19.02884844751721
2020,AUT,3.10233364366842,8.3831110920884,4.62857832708168,0.497031450250618,0.0298170715879324,0.296606894750213,16.93747847942726
2021,AUT,3.39201469025594,8.84467236977436,4.89155702323667,0.515501384923142,0.0229920132417917,0.29997363301118,17.966711114443083
2022,AUT,3.0836497184145,8.49088547498339,4.31729756807708,0.515501384923142,0.0229920132417917,0.346663270797374,16.77698943043728
1850,BEL,2.547,0.0,0.0,0.0,0.0,0.0,2.547
1851,BEL,2.775,0.0,0.0,0.0,0.0,0.0,2.775
1852,BEL,3.114,0.0,0.0,0.0,0.0,0.0,3.114
1853,BEL,3.217,0.0,0.0,0.0,0.0,0.0,3.217
1854,BEL,3.564,0.0,0.0,0.0,0.0,0.0,3.564
1855,BEL,3.651,0.0,0.0,0.0,0.0,0.0,3.651
1856,BEL,3.606,0.0,0.0,0.0,0.0,0.0,3.606
1857,BEL,3.754,0.0,0.0,0.0,0.0,0.0,3.754
1858,BEL,3.944,0.0,0.0,0.0,0.0,0.0,3.944
1859,BEL,4.066,0.0,0.0,0.0,0.0,0.0,4.066
1860,BEL,4.152,0.0,0.0,0.0,0.0,0.0,4.152
1861,BEL,4.492,0.0,0.0,0.0,0.0,0.0,4.492
1862,BEL,4.461,0.0,0.0,0.0,0.0,0.0,4.461
1863,BEL,4.702,0.0,0.0,0.0,0.0,0.0,4.702
1864,BEL,4.935,0.0,0.0,0.0,0.0,0.0,4.935
1865,BEL,5.202,0.0,0.0,0.0,0.0,0.0,5.202
1866,BEL,5.603,0.0,0.0,0.0,0.0,0.0,5.603
1867,BEL,6.068,0.0,0.0,0.0,0.0,0.0,6.068
1868,BEL,5.486,0.0,0.0,0.0,0.0,0.0,5.486
1869,BEL,5.909,0.0,0.0,0.0,0.0,0.0,5.909
1870,BEL,6.754,0.0,0.0,0.0,0.0,0.0,6.754
1871,BEL,6.473,0.0,0.0,0.0,0.0,0.0,6.473
1872,BEL,6.984,0.0,0.0,0.0,0.0,0.0,6.984
1873,BEL,7.671,0.0,0.0,0.0,0.0,0.0,7.671
1874,BEL,7.073,0.0,0.0,0.0,0.0,0.0,7.073
1875,BEL,7.35,0.0,0.0,0.0,0.0,0.0,7.35
1876,BEL,7.183,0.0,0.0,0.0,0.0,0.0,7.183
1877,BEL,6.837,0.0,0.0,0.0,0.0,0.0,6.837
1878,BEL,7.434,0.0,0.0,0.0,0.0,0.0,7.434
1879,BEL,7.569,0.0,0.0,0.0,0.0,0.0,7.569
1880,BEL,8.304,0.0,0.0,0.0,0.0,0.0,8.304
1881,BEL,8.36,0.0,0.0,0.0,0.0,0.0,8.36
1882,BEL,8.853,0.0,0.0,0.0,0.0,0.0,8.853
1883,BEL,9.384,0.0,0.0,0.0,0.0,0.0,9.384
1884,BEL,9.244,0.0,0.0,0.0,0.0,0.0,9.244
1885,BEL,9.029,0.0,0.0,0.0,0.0,0.0,9.029
1886,BEL,8.762,0.0,0.0,0.0,0.0,0.0,8.762
1887,BEL,9.271,0.0,0.0,0.0,0.0,0.0,9.271
1888,BEL,9.84,0.0,0.0,0.0,0.0,0.0,9.84
1889,BEL,10.053,0.0,0.0,0.0,0.0,0.0,10.053
1890,BEL,10.869,0.0,0.0,0.0,0.0,0.0,10.869
1891,BEL,10.311,0.0,0.0,0.0,0.0,0.0,10.311
1892,BEL,10.297,0.0,0.0,0.0,0.0,0.0,10.297
1893,BEL,9.846,0.0,0.0,0.0,0.0,0.0,9.846
1894,BEL,10.871,0.0,0.0,0.0,0.0,0.0,10.871
1895,BEL,10.953,0.0,0.0,0.0,0.0,0.0,10.953
1896,BEL,11.539,0.0,0.0,0.0,0.0,0.0,11.539
1897,BEL,11.939,0.0,0.0,0.0,0.0,0.0,11.939
1898,BEL,12.305,0.0,0.0,0.0,0.0,0.0,12.305
1899,BEL,12.862,0.0,0.0,0.0,0.0,0.0,12.862
1900,BEL,13.555,0.0,0.0,0.0,0.0,0.0,13.555
1901,BEL,12.748,0.0,0.0,0.0,0.0,0.0,12.748
1902,BEL,13.334,0.0,0.0,0.0,0.0,0.0,13.334
1903,BEL,14.364,0.0,0.0,0.0,0.0,0.0,14.364
1904,BEL,13.742,0.0,0.0,0.0,0.0,0.0,13.742
1905,BEL,13.719,0.0,0.0,0.0,0.0,0.0,13.719
1906,BEL,15.692,0.0,0.0,0.0,0.0,0.0,15.692
1907,BEL,15.918,0.0,0.0,0.0,0.0,0.0,15.918
1908,BEL,15.788,0.0,0.0,0.0,0.0,0.0,15.788
1909,BEL,15.765,0.0,0.0,0.0,0.0,0.0,15.765
1910,BEL,16.727,0.0,0.0,0.0,0.0,0.0,16.727
1911,BEL,16.836,0.0,0.0,0.0,0.0,0.0,16.836
1912,BEL,17.679,0.0,0.0,0.0,0.0,0.0,17.679
1913,BEL,18.237,0.326,0.0,0.0,0.0,0.0,18.563
1914,BEL,11.074,0.0,0.0,0.0,0.0,0.0,11.074
1915,BEL,9.394,0.0,0.0,0.0,0.0,0.0,9.394
1916,BEL,12.498,0.0,0.0,0.0,0.0,0.0,12.498
1917,BEL,9.893,0.0,0.0,0.0,0.0,0.0,9.893
1918,BEL,9.204,0.0,0.0,0.0,0.0,0.0,9.204
1919,BEL,12.246,0.0,0.0,0.0,0.0,0.0,12.246
1920,BEL,15.053,0.0,0.0,0.0,0.0,0.0,15.053
1921,BEL,13.792,0.0,0.0,0.0,0.0,0.0,13.792
1922,BEL,15.085,0.174,0.0,0.0,0.0,0.0,15.259
1923,BEL,19.361,0.258,0.0,0.0,0.0,0.0,19.619
1924,BEL,20.512,0.3,0.0,0.0,0.0,0.0,20.812
1925,BEL,20.98,0.319,0.0,0.0,0.0,0.0,21.299
1926,BEL,20.8859850950427,0.316014904957313,0.0,0.0,0.0,0.0,21.20200000000001
1927,BEL,24.3869876073222,0.30601239267779,0.0,0.0,0.0,0.0,24.69299999999999
1928,BEL,23.1449608502512,0.52902196205422,0.0,0.410659410503068,0.0,0.0,24.084642222808487
1929,BEL,25.432,0.591,0.0,0.438415275590551,0.0,0.0,26.46141527559055
1930,BEL,24.5400402424716,0.613975987485334,0.0,0.411618153640308,0.0,0.0,25.56563438359724
1931,BEL,21.9919577544532,0.635027655589913,0.0,0.332297542495028,0.0,0.0,22.95928295253814
1932,BEL,17.51,0.687,0.0,0.283680472440945,0.0,0.0,18.480680472440948
1933,BEL,18.87,0.697,0.0,0.262850787401575,0.0,0.0,19.829850787401572
1934,BEL,19.333,0.869,0.0,0.255907559055118,0.0,0.0,20.45790755905512
1935,BEL,18.52,0.736,0.0,0.296575039370079,0.0,0.0,19.55257503937008
1936,BEL,19.157,0.996,0.0,0.317404724409449,0.0,0.0,20.47040472440945
1937,BEL,23.246,0.993,0.0,0.405682913385827,0.0,0.0,24.644682913385825
1938,BEL,20.2409372105946,0.941043572883867,0.0,0.411653312639553,0.0,0.0,21.59363409611802
1939,BEL,19.773,0.0,0.0,0.344185748031496,0.0,0.0,20.117185748031496
1940,BEL,16.921,0.0,0.0,0.0287648031496063,0.0,0.0,16.949764803149606
1941,BEL,17.705,0.0,0.0,0.0853025196850394,0.0,0.0,17.79030251968504
1942,BEL,16.6009958605795,0.0,0.0,0.0684444995495906,0.0,0.0,16.66944036012909
1943,BEL,15.727,0.0,0.0,0.0624890551181102,0.0,0.0,15.78948905511811
1944,BEL,8.96300906478001,0.0,0.0,0.0813259693674152,0.0,0.0,9.044335034147425
1945,BEL,10.49,0.0,0.0,0.0872862992125984,0.0,0.0,10.5772862992126
1946,BEL,15.141,0.0,0.0,0.254915669291338,0.0,0.0,15.395915669291336
1947,BEL,20.283,1.753,0.0,0.352120866141732,0.0,0.0,22.388120866141733
1948,BEL,20.903,1.862,0.0,0.449326062992126,0.0,0.0,23.214326062992125
1949,BEL,19.9350958320105,1.71492221869473,0.0,0.394754221674488,0.0,0.0,22.04477227237972
1950,BEL,18.612,1.703,0.002,0.480074645669291,0.0,0.265,21.062074645669288
1951,BEL,21.749,2.063,0.008,0.593150078740157,0.0,0.435,24.84815007874015
1952,BEL,19.929,2.28,0.016,0.554466377952756,0.0,0.412,23.191466377952757
1953,BEL,19.22,2.619,0.019,0.623898661417323,0.0,0.364,22.84589866141732
1954,BEL,19.904,2.89,0.015,0.590174409448819,0.0,0.384,23.78317440944882
1955,BEL,20.9621654856688,3.49786074840764,0.0209991640127389,0.632800477186669,0.0,0.493,25.606825875275845
1956,BEL,21.873,3.887,0.025,0.628858110236221,0.0,0.625,27.03885811023622
1957,BEL,21.2278059457818,4.44216865365631,0.0290011010706963,0.634833551235513,0.0,0.494,26.82780925174432
1958,BEL,18.219,5.136,0.029,0.547523149606299,0.0,0.46,24.3915231496063
1959,BEL,18.127,5.351,0.025,0.599101417322835,0.0,0.585,24.687101417322832
1960,BEL,18.5337468466653,5.66822841023574,0.0170006850695144,0.592182051889494,0.0,0.657,25.468157993860046
1961,BEL,18.283,6.356,0.019,0.641752677165354,0.0,0.901,26.200752677165354
1962,BEL,18.7063008819792,7.37872423200538,0.0209992151879812,0.645696104363225,0.0,1.139,27.890720433535783
1963,BEL,19.4543256031614,8.73369724070993,0.0189993413754853,0.634787443499679,0.0,1.313,30.15480962874649
1964,BEL,17.746,9.708,0.02,0.788552362204724,0.0,1.559,29.821552362204724
1965,BEL,16.877,11.048,0.026,0.796487480314961,0.0,1.758,30.50548748031496
1966,BEL,15.8814464466209,11.9655829354153,0.0549980830225506,0.781581891547653,0.0,1.816,30.499609356606403
1967,BEL,15.522,12.742,0.253,0.784584803149606,0.0,1.773,31.07458480314961
1968,BEL,15.957,14.94,0.653,0.774665905511811,0.0,1.916,34.240665905511804
1969,BEL,15.2525475498339,16.2535178571429,1.35195989558614,0.846056871150813,0.0,2.515,36.21908217371375
1970,BEL,13.373,17.83,2.139,0.907579133858268,0.0,2.628,36.87757913385827
1971,BEL,11.028,18.218,2.952,0.927137844011595,0.0,2.585,35.7101378440116
1972,BEL,11.4983222714278,19.5055466954426,3.7111040136779,0.939413805433759,0.0,2.862,38.51638678598206
1973,BEL,12.3466739807774,20.0954693705112,4.47088194444445,0.925171372329662,0.0,3.117,40.95519666806271
1974,BEL,13.225358653794,17.4064720399197,5.22714175299669,0.972386028394125,0.0,2.662,39.49335847510452
1975,BEL,10.502,16.768,5.091,0.887642677722563,0.0,2.704,35.952642677722565
1976,BEL,11.262,17.736,5.435,0.959357615306396,0.0,2.615,38.0073576153064
1977,BEL,10.5976929628879,17.493493177275,5.36884445345772,0.983017513154876,0.0,2.67,37.11304810677549
1978,BEL,11.913,18.782,5.323,0.949870173940217,0.0,2.704,39.67187017394022
1979,BEL,12.856,18.521,5.817,0.957341018688102,0.0,2.457,40.60834101868811
1980,BEL,12.8703488183001,17.4444727883781,5.5651508293582,0.920188868528632,0.0,2.444,39.24416130456504
1981,BEL,12.612,15.166,5.133,0.815425438637127,0.0,2.811,36.53742543863713
1982,BEL,12.4543885076117,14.5054524893936,4.23713217494385,0.763154435302358,0.0,2.547,34.50712760725151
1983,BEL,9.998,12.492,4.447,0.683590075569894,0.0,2.491,30.111590075569893
1984,BEL,11.465,11.919,4.589,0.675073260597612,0.0,2.503,31.15107326059761
1985,BEL,11.111,12.049,4.577,0.648505478328448,0.0,2.497,30.88250547832845
1986,BEL,9.84164918909285,13.749509891285,3.67986882908572,0.667498067641143,0.0,3.004,30.942525977104715
1987,BEL,9.94935381770333,13.276472136278,4.12014652014652,0.653130329864016,0.0,3.403,31.402102803991863
1988,BEL,9.04066965068694,13.3825109982461,4.06685139579071,0.732353232344207,0.0,3.815,31.03738527706796
1989,BEL,10.9353731572482,12.9364414414414,4.51915421102921,0.755342761268321,0.0,4.039,33.18531157098713
1990,BEL,11.297359485815,14.597811880346,5.41660806335466,0.770683100436681,0.0231725662984566,4.48627882739849,36.59191392364929
1991,BEL,10.9503570653438,15.3332414053716,5.89977274861589,0.7861528930131,0.0228008389678182,4.35466666341006,37.34699161472227
1992,BEL,10.4035183875208,15.4520488681199,6.06007836125789,0.842953190502183,0.0228540828022553,4.31593907966093,37.09739196986396
1993,BEL,9.97864874180342,15.314502340763,6.33505672486145,0.841228548034934,0.0229099945428856,4.4631337830297,36.95548013303539
1994,BEL,10.3746778608313,15.65775413584,6.46725847971555,0.867541009825327,0.0229754972222976,4.57696318084452,37.96717016427899
1995,BEL,10.0860849814687,15.4855394133984,7.17925438406018,0.888458045851528,0.0230397003781017,4.33275675611943,37.99513328127634
1996,BEL,9.33499366075732,16.5234563086761,7.97306989071211,0.821171039847161,0.0253075793266599,5.25190300139743,39.92990148071677
1997,BEL,8.71061183330329,15.9966576301447,7.57091727832068,0.862966086244541,0.025508841285272,5.82090396520992,38.98756563450841
1998,BEL,9.06489599760456,16.4675702982518,8.42399824479999,0.866492248908297,0.0273493298547808,6.17828067839424,41.02858679781366
1999,BEL,7.89609026259322,15.5578193242819,8.99837535120944,0.849681378275109,0.0300584289687447,5.34218568425731,38.67421042958572
2000,BEL,8.64399817295929,15.2105869329909,9.06088663123638,0.892548861899563,0.0451481751801749,5.7017331870662,39.5549019613325
2001,BEL,7.72100222195612,16.1173014776809,8.98945916039011,0.807147579148472,0.0403239016253428,5.61007893470835,39.28531327550929
2002,BEL,7.81566383071877,16.1242643992556,9.07633660316945,0.816934107532751,0.0417692810104923,7.20726829529213,41.0822365169792
2003,BEL,7.57809650641815,16.3163572241207,9.55022556950177,0.800619492358078,0.0304153574797792,7.38473565224459,41.66044980212307
2004,BEL,7.71067650735864,16.3073046746493,9.54767013256549,0.774303365174672,0.0279589968052605,7.71050841382001,42.07842209037337
2005,BEL,7.14954966129068,15.8496691948718,9.72745714130719,0.80075138919214,0.0284992047907272,7.85711409685162,41.41304068830416
2006,BEL,6.91522426123378,15.584944523163,9.65840982417652,0.849336430131004,0.0356776822927828,8.53885160295543,41.58244432395252
2007,BEL,6.32046988633405,15.2216792570934,9.72633529380871,0.842637289847161,0.0313703952137894,9.48789257392859,41.6303846962257
2008,BEL,6.3479868142834,15.1061406875942,9.74076337136146,0.827656361899563,0.0318436857994761,9.71576737064388,41.77015829158198
2009,BEL,4.13820656635356,13.9867292203642,9.95686074695847,0.762882772925764,0.0320125764649715,7.32971899160524,36.2064108746722
2010,BEL,4.78334931321489,14.1548181961712,11.0121532814429,0.704827033296943,0.0281635002772889,7.9317988078643,38.61511013226752
2011,BEL,4.55485008135715,13.2767843800838,9.43755751594681,0.753698771834061,0.0254455164097157,7.2503843601443,35.29872062577584
2012,BEL,4.11520569256273,12.9795456804261,9.53006099547868,0.721230171943231,0.0252677020135264,6.52304552155983,33.894355763984095
2013,BEL,4.18439370052431,12.9264036212378,9.62865455799919,0.693606555676856,0.0255799367364043,6.55729371295065,34.01593208512521
2014,BEL,4.03762705266987,12.6648189605781,8.46018582878119,0.721337999454148,0.0206547781192313,5.90614270865578,31.810767328258315
2015,BEL,3.93999318743758,13.1774249257018,9.22897151506589,0.640864102074236,0.0240886613269506,6.34945822184371,33.36080061345017
2016,BEL,3.69574522924211,12.8591290449525,9.38010326281205,0.664792576419214,0.0213637667030806,7.10542720698476,33.72656108711371
2017,BEL,3.63179723544505,12.626197798641,9.55855691900447,0.625384587882096,0.0270033398837626,7.982989979831,34.45192986068738
2018,BEL,3.64794633851426,12.50183373763,9.8502079532768,0.691698498908297,0.0330911224803751,9.67075161298046,36.3955292637902
2019,BEL,3.60024213821823,12.3576710415376,9.87802006615373,0.769461165393013,0.0316878100945409,8.71172729875385,35.348809520150965
2020,BEL,2.87940212672393,10.952319977238,9.83820085857305,0.718962227074236,0.0276880456124264,6.57122535607381,30.98779859129545
2021,BEL,3.19533123704481,11.7799782947448,9.9126938186203,0.725728280567685,0.026895510823751,6.64581430265364,32.28644144445499
2022,BEL,3.48581589495797,11.1095730259381,8.63794220740444,0.725728280567685,0.026895510823751,7.68020742404388,31.666162343735827
1881,BGR,0.001,0.0,0.0,0.0,0.0,0.0,0.001
1882,BGR,0.001,0.0,0.0,0.0,0.0,0.0,0.001
1883,BGR,0.002,0.0,0.0,0.0,0.0,0.0,0.002
1884,BGR,0.003,0.0,0.0,0.0,0.0,0.0,0.003
1885,BGR,0.002,0.0,0.0,0.0,0.0,0.0,0.002
1886,BGR,0.002,0.0,0.0,0.0,0.0,0.0,0.002
1887,BGR,0.003,0.0,0.0,0.0,0.0,0.0,0.003
1888,BGR,0.005,0.0,0.0,0.0,0.0,0.0,0.005
1889,BGR,0.007,0.0,0.0,0.0,0.0,0.0,0.007
1890,BGR,0.009,0.0,0.0,0.0,0.0,0.0,0.009
1891,BGR,0.011,0.0,0.0,0.0,0.0,0.0,0.011
1892,BGR,0.013,0.0,0.0,0.0,0.0,0.0,0.013
1893,BGR,0.017,0.0,0.0,0.0,0.0,0.0,0.017
1894,BGR,0.022,0.0,0.0,0.0,0.0,0.0,0.022
1895,BGR,0.023,0.0,0.0,0.0,0.0,0.0,0.023
1896,BGR,0.029,0.0,0.0,0.0,0.0,0.0,0.029
1897,BGR,0.03,0.0,0.0,0.0,0.0,0.0,0.03
1898,BGR,0.04,0.0,0.0,0.0,0.0,0.0,0.04
1899,BGR,0.04,0.0,0.0,0.0,0.0,0.0,0.04
1900,BGR,0.059,0.0,0.0,0.0,0.0,0.0,0.059
1901,BGR,0.074,0.0,0.0,0.0,0.0,0.0,0.074
1902,BGR,0.065,0.0,0.0,0.0,0.0,0.0,0.065
1903,BGR,0.064,0.0,0.0,0.0,0.0,0.0,0.064
